AIDA-URI,COMPONENT
http://purl.org/aida/Open+Access+publications+in+biology+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Biology
http://purl.org/aida/Open+Access+publications+in+biology+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Open_access
http://purl.org/aida/Open+Access+publications+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Open_access
http://purl.org/aida/Open+Access+publications+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Open_access
http://purl.org/aida/Open+Access+publications+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Open_access
http://purl.org/aida/Open+Access+publications+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Open_access
http://purl.org/aida/Open+Access+publications+in+condensed+matter+physics+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Open_access
http://purl.org/aida/Open+Access+publications+in+condensed+matter+physics+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Open_access
http://purl.org/aida/Open+Access+publications+in+condensed+matter+physics+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Condensed_matter_physics
http://purl.org/aida/Open+Access+publications+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Open_access
http://purl.org/aida/Open+Access+publications+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Open_access
http://purl.org/aida/Open+Access+publications+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Open_access
http://purl.org/aida/Open+Access+publications+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Open_access
http://purl.org/aida/Open+Access+publications+in+multidisciplinary+social+science+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Open_access
http://purl.org/aida/Open+Access+publications+in+multidisciplinary+social+science+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Open_access
http://purl.org/aida/Open+Access+publications+in+multidisciplinary+social+science+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Social_science
http://purl.org/aida/Open+Access+publications+in+physiology+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Open_access
http://purl.org/aida/Open+Access+publications+in+physiology+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Open_access
http://purl.org/aida/Open+Access+publications+in+physiology+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Physiology
http://purl.org/aida/Open+Access+publications+in+pharmacy+and+pharmacology+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Pharmacology
http://purl.org/aida/Open+Access+publications+in+pharmacy+and+pharmacology+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Pharmacy
http://purl.org/aida/Open+Access+publications+in+pharmacy+and+pharmacology+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Open_access
http://purl.org/aida/Open+Access+publications+in+pharmacy+and+pharmacology+receive+on+average+more+citations+than+similar+publications+that+are+not+Open+Access.,http://dbpedia.org/resource/Open_access
http://purl.org/aida/Cirrhotic+patients+have+impaired+hepatic+reticuloendothelial+function.,http://dbpedia.org/resource/Mononuclear_phagocyte_system
http://purl.org/aida/Degree+of+hepatic+reticuloendothelial+function+impairment+does+not+differ+between+patients+with+and+without+previous+history+of+SBP.,http://dbpedia.org/resource/Mononuclear_phagocyte_system
http://purl.org/aida/Hepatic+reticuloendothelial+function+impairment+does+not+differ+between+patients+with+and+without+previous+history+of+SBP.,http://dbpedia.org/resource/Mononuclear_phagocyte_system
http://purl.org/aida/Hepatic+reticuloendothelial+function+is+impaired+in+cirrhotic+patients.,http://dbpedia.org/resource/Mononuclear_phagocyte_system
http://purl.org/aida/Hepatic+reticuloendothelial+function+is+impaired+in+cirrhotic+patients+independently+of+their+history+of+SBP.,http://dbpedia.org/resource/Mononuclear_phagocyte_system
http://purl.org/aida/Hepatic+reticuloendothelial+function+is+impaired+to+the+same+degree+in+cirrhotic+patients+with+or+without+a+previous+history+of+SBP.,http://dbpedia.org/resource/Mononuclear_phagocyte_system
http://purl.org/aida/History+of+spontaneous+bacterial+peritonitis+does+not+affect+impairment+of+hepatic+reticuloendothelial+function+in+cirrhotic+patients.,http://dbpedia.org/resource/Peritonitis
http://purl.org/aida/History+of+spontaneous+bacterial+peritonitis+does+not+affect+impairment+of+hepatic+reticuloendothelial+function+in+cirrhotic+patients.,http://dbpedia.org/resource/Mononuclear_phagocyte_system
http://purl.org/aida/The+degree+of+Hepatic+reticuloendothelial+functional+impairment+does+not+differ+between+patients+with+and+without+previous+history+of+SBP.,http://dbpedia.org/resource/Mononuclear_phagocyte_system
http://purl.org/aida/The+degree+of+hepatic+reticuloendothelial+functional+impairment+in+cirrhotic+patients+does+not+differ+between+patients+with+and+without+previous+history+of+SBP.,http://dbpedia.org/resource/Mononuclear_phagocyte_system
http://purl.org/aida/The+degree+of+hepatic+reticuloendothelial+function+impairment+does+not+differ+between+cirrhotic+patients+with+and+without+previous+history+of+SBP.,http://dbpedia.org/resource/Mononuclear_phagocyte_system
http://purl.org/aida/The+degree+of+hepatic+reticuloendothelial+function+impairment+in+cirrhotic+patients+does+not+differ+between+patients+with+and+without+previous+history+of+SBP.,http://dbpedia.org/resource/Mononuclear_phagocyte_system
http://purl.org/aida/The+degree+of+impaired+Hepatic+reticuloendothelial+function+is+same+for+patients+with+and+without+previous+history+of+SBP.,http://dbpedia.org/resource/Mononuclear_phagocyte_system
http://purl.org/aida/The+degree+of+impairment+of+hepatic+reticuloendothelial+function+does+not+differ+between+patients+with+and+without+previous+history+of+SBP.,http://dbpedia.org/resource/Mononuclear_phagocyte_system
http://purl.org/aida/The+degree+of+impairment+of+hepatic+reticuloendothelial+function+in+cirrhotic+patients+does+not+differ+between+patients+with+and+without+previous+history+of+SBP.,http://dbpedia.org/resource/Mononuclear_phagocyte_system
http://purl.org/aida/The+hepatic+reticuloendothelial+function+is+impaired+in+cirrhotic+patients.,http://dbpedia.org/resource/Mononuclear_phagocyte_system
http://purl.org/aida/Orlistat+is+effective+in+reducing+human+visceral+adipose+tissue.,http://dbpedia.org/resource/Orlistat
http://purl.org/aida/Orlistat+is+effective+in+reducing+human+visceral+adipose+tissue.,http://dbpedia.org/resource/Adipose_tissue
http://purl.org/aida/Orlistat+reduces+cardiovascular+risk+factors.,http://dbpedia.org/resource/Orlistat
http://purl.org/aida/Orlistat+reduces+human+visceral+adipose+tissue.,http://dbpedia.org/resource/Orlistat
http://purl.org/aida/Orlistat+reduces+human+visceral+adipose+tissue.,http://dbpedia.org/resource/Adipose_tissue
http://purl.org/aida/Orlistat+treatment+reduces+cardiovascular+risk+factors.,http://dbpedia.org/resource/Orlistat
http://purl.org/aida/Orlistat+treatment+reduces+cardiovascular+risk+factors+in+humans.,http://dbpedia.org/resource/Orlistat
http://purl.org/aida/Orlistat+treatment+to+reduce+human+visceral+adipose+tissue+reduces+cardiovascular+risk+factors.,http://dbpedia.org/resource/Adipose_tissue
http://purl.org/aida/Orlistat+treatment+to+reduce+human+visceral+adipose+tissue+reduces+cardiovascular+risk+factors.,http://dbpedia.org/resource/Orlistat
http://purl.org/aida/Cardiac+resynchronization+therapy+induces+a+significant+%27reperfusion%27+both+in+ischemic+and+idiopathic+cardiomyopathies.,http://dbpedia.org/resource/Idiopathic
http://purl.org/aida/Cardiac+resynchronization+therapy+induces+a+significant+%27reperfusion%27+both+in+ischemic+and+idiopathic+cardiomyopathies.,http://dbpedia.org/resource/Reperfusion_injury
http://purl.org/aida/Cardiac+resynchronization+therapy+induces+a+significant+%27reperfusion%27+both+in+ischemic+and+idiopathic+cardiomyopathies.,http://dbpedia.org/resource/Cardiomyopathy
http://purl.org/aida/Cardiac+resynchronization+therapy+induces+a+significant+%27reperfusion%27+both+in+ischemic+and+idiopathic+cardiomyopathies.,http://dbpedia.org/resource/Ischemia
http://purl.org/aida/Cardiac+resynchronization+therapy+induces+reperfusion+in+ischemic+and+idiopathic+cardiomyopathies.,http://dbpedia.org/resource/Cardiomyopathy
http://purl.org/aida/Cardiac+resynchronization+therapy+induces+reperfusion+in+ischemic+and+idiopathic+cardiomyopathies.,http://dbpedia.org/resource/Reperfusion_injury
http://purl.org/aida/Cardiac+resynchronization+therapy+induces+reperfusion+in+ischemic+and+idiopathic+cardiomyopathies.,http://dbpedia.org/resource/Ischemia
http://purl.org/aida/Cardiac+resynchronization+therapy+induces+reperfusion+in+ischemic+and+idiopathic+cardiomyopathies.,http://dbpedia.org/resource/Idiopathic
http://purl.org/aida/CRT+induces+a+significant+%27reperfusion%27+both+in+ischemic+and+idiopathic+cardiomyopathies.,http://dbpedia.org/resource/Cardiomyopathy
http://purl.org/aida/CRT+induces+a+significant+%27reperfusion%27+both+in+ischemic+and+idiopathic+cardiomyopathies.,http://dbpedia.org/resource/Reperfusion_injury
http://purl.org/aida/CRT+induces+a+significant+%27reperfusion%27+both+in+ischemic+and+idiopathic+cardiomyopathies.,http://dbpedia.org/resource/Ischemia
http://purl.org/aida/CRT+induces+a+significant+%27reperfusion%27+both+in+ischemic+and+idiopathic+cardiomyopathies.,http://dbpedia.org/resource/Cathode_ray_tube
http://purl.org/aida/CRT+induces+a+significant+%27reperfusion%27+both+in+ischemic+and+idiopathic+cardiomyopathies.,http://dbpedia.org/resource/Idiopathic
http://purl.org/aida/CRT+induces+reperfusion+both+in+ischemic+and+idiopathic+cardiomyopathies.,http://dbpedia.org/resource/Ischemia
http://purl.org/aida/CRT+induces+reperfusion+both+in+ischemic+and+idiopathic+cardiomyopathies.,http://dbpedia.org/resource/Reperfusion_injury
http://purl.org/aida/CRT+induces+reperfusion+both+in+ischemic+and+idiopathic+cardiomyopathies.,http://dbpedia.org/resource/Idiopathic
